,Susceptible,Infected,Recovered,Dead
83,0.18645271186558682,0.00619639951548607,0.6152053704282904,0.19214551819063674
84,0.18602334141058338,0.005765899213601072,0.6155771543992195,0.19263360497659604
85,0.18561876559283894,0.005363493822934594,0.6159231083520355,0.19309463223219098
86,0.18523789583957215,0.0049876796323623605,0.6162449179814117,0.19352950654665377
87,0.18487879686916242,0.00463780136828531,0.6165441787593534,0.19393922300319882
88,0.18454135841454686,0.00431115294291899,0.6168224468414504,0.19432504180108362
89,0.18422395199813965,0.004006988634877068,0.6170811160180258,0.19468794334895756
90,0.1839263074874178,0.0037230691056415305,0.6173215353361182,0.19502908807082223
91,0.18364642771426942,0.0034592374489348125,0.6175449194824566,0.19534941535433886
92,0.18338410059983318,0.0032132874169004634,0.6177524737293928,0.19565013825387342
93,0.18313761490220615,0.0029849066959151166,0.6179452709744068,0.19593220742747183
94,0.1829065858540223,0.0027722860344157087,0.6181243653761616,0.19619676273540013
95,0.18268978585882595,0.00257477289813885,0.6182907025382268,0.19644473870480844
96,0.18248708327455823,0.0023905929015103364,0.6184451889121152,0.19667713491181643
97,0.1822964354076639,0.002220221883173269,0.6185886244862057,0.19689471822295707
98,0.18211731706182668,0.0020622758770453037,0.6187218377991959,0.19709856926193192
99,0.18194942947720513,0.001915393384271414,0.6188455743518188,0.19728960278670463
100,0.18179184489586991,0.0017790975524120377,0.6189604979548752,0.19746855959684287
